"Uni","GPA","Grad","ID"
"Kingston",1.18,2016,9750
"Kingston",2.78,2005,9751
"Kingston",3.24,2010,9752
"Kingston",2.76,1994,9753
"Kingston",3.23,1996,9754
"Kingston",2.62,2000,9755
"Kingston",1.42,2004,9756
"Kingston",2.99,2009,9757
"Kingston",1.08,2009,9758
"Kingston",2.28,2008,9759
"Kingston",3.99,2013,9760
"Kingston",3.69,2001,9761
"Kingston",1.62,2007,9762
"Kingston",2.23,1997,9763
"Kingston",2.73,2020,9764
"Kingston",3.27,2004,9765
"Kingston",3.32,2002,9766
"Kingston",2.7,2006,9767
"Kingston",1.96,2003,9768
"Kingston",2.76,2015,9769
"Kingston",3.87,1992,9770
"Kingston",1.31,2010,9771
"Kingston",2.43,2000,9772
"Kingston",1.54,2007,9773
"Kingston",2.81,1996,9774
"Kingston",1.22,2007,9775
"Kingston",2.23,2022,9776
"Kingston",3.56,2017,9777
"Kingston",1.21,1997,9778
"Kingston",2.36,1995,9779
"Kingston",3.88,2002,9780
"Kingston",2.17,2018,9781
"Kingston",1.67,2013,9782
"Kingston",3.86,2013,9783
"Kingston",3.53,2010,9784
"Kingston",1.3,2001,9785
"Kingston",1.59,2015,9786
"Kingston",2.45,1991,9787
"Kingston",1.05,2015,9788
"Kingston",1.95,1995,9789
"Kingston",3.55,1994,9790
"Kingston",3,2005,9791
"Kingston",3.79,2002,9792
"Kingston",2.62,2011,9793
"Kingston",2.37,2011,9794
"Kingston",2.02,2000,9795
"Kingston",3.74,1999,9796
"Kingston",3.77,2016,9797
"Kingston",1.94,1999,9798
"Kingston",3.55,2017,9799
"Kingston",2.34,2011,9800
"Kingston",3.39,1994,9801
"Kingston",2.01,2010,9802
"Kingston",3.34,2001,9803
"Kingston",1.38,1995,9804
"Kingston",3.82,1999,9805
"Kingston",1.89,2014,9806
"Kingston",1.91,2014,9807
"Kingston",3.66,2015,9808
"Kingston",3.74,2023,9809
"Kingston",1.18,2021,9810
"Kingston",2.08,2020,9811
"Kingston",1.58,2015,9812
"Kingston",1.28,1993,9813
"Kingston",2.12,2003,9814
"Kingston",2.45,1990,9815
"Kingston",2.41,2010,9816
"Kingston",2.91,2008,9817
"Kingston",1.68,2020,9818
"Kingston",1.95,1997,9819
"Kingston",1.51,1994,9820
"Kingston",1.37,2015,9821
"Kingston",1.96,1994,9822
"Kingston",1.33,2008,9823
"Kingston",3.94,2007,9824
"Kingston",3.18,1992,9825
"Kingston",2.95,2023,9826
"Kingston",1.13,2005,9827
"Kingston",1.64,2017,9828
"Kingston",1.24,2016,9829
"Kingston",2.11,1994,9830
"Kingston",2.05,2014,9831
"Kingston",2.8,1997,9832
"Kingston",3.09,1997,9833
"Kingston",1.25,1993,9834
"Kingston",2.73,1992,9835
"Kingston",1.65,2018,9836
"Kingston",3.59,2020,9837
"Kingston",2.48,2009,9838
"Kingston",2.71,2009,9839
"Kingston",1.59,2003,9840
"Kingston",1.83,2020,9841
"Kingston",2.4,2000,9842
"Kingston",3.23,1991,9843
"Kingston",1.22,2020,9844
"Kingston",1.93,1990,9845
"Kingston",2.02,2005,9846
"Kingston",1.28,2022,9847
"Kingston",3.44,1998,9848
"Kingston",1.85,2023,9849
"Kingston",2.04,2002,9850
"Kingston",3.07,2000,9851
"Kingston",1.57,2004,9852
"Kingston",2.32,2003,9853
"Kingston",2.84,1995,9854
"Kingston",3.71,2016,9855
"Kingston",1.7,1995,9856
"Kingston",2.14,2001,9857
"Kingston",2.1,2016,9858
"Kingston",1.91,1991,9859
"Kingston",1.35,1990,9860
"Kingston",1.29,1994,9861
"Kingston",1.22,2008,9862
"Kingston",2.93,2013,9863
"Kingston",1.61,2022,9864
"Kingston",2.65,1994,9865
"Kingston",3.84,2002,9866
"Kingston",1.78,1995,9867
"Kingston",3.15,1994,9868
"Kingston",2.81,1998,9869
"Kingston",2.49,2014,9870
"Kingston",1.63,2019,9871
"Kingston",2.26,1992,9872
"Kingston",1.89,2009,9873
"Kingston",1.69,1992,9874
"Kingston",1.48,2019,9875
"Kingston",1.06,2014,9876
"Kingston",3.35,2012,9877
"Kingston",1.14,2022,9878
"Kingston",1.32,1999,9879
"Kingston",3,2007,9880
"Kingston",2.68,1991,9881
"Kingston",3.12,1995,9882
"Kingston",3.58,2011,9883
"Kingston",3.7,1999,9884
"Kingston",3.45,2002,9885
"Kingston",3.76,2000,9886
"Kingston",1.72,2007,9887
"Kingston",1.39,2000,9888
"Kingston",2.7,2015,9889
"Kingston",3.21,1994,9890
"Kingston",2.54,2005,9891
"Kingston",3.59,2006,9892
"Kingston",3.74,2004,9893
"Kingston",2.85,1992,9894
"Kingston",3.28,2003,9895
"Kingston",2.71,2007,9896
"Kingston",2.41,2017,9897
"Kingston",2.48,2021,9898
"Kingston",1.58,2007,9899
"Kingston",2.96,1994,9900
"Kingston",3.33,2015,9901
"Kingston",3.68,2002,9902
"Kingston",3.48,1991,9903
"Kingston",1.98,2013,9904
"Kingston",3.46,1994,9905
"Kingston",3.73,2018,9906
"Kingston",2.94,1997,9907
"Kingston",3.38,2018,9908
"Kingston",2.2,2022,9909
"Kingston",1.19,1992,9910
"Kingston",3.31,2006,9911
"Kingston",1.96,2015,9912
"Kingston",2.12,2004,9913
"Kingston",1.59,2003,9914
"Kingston",1.15,2021,9915
"Kingston",1.5,1990,9916
"Kingston",2.37,2002,9917
"Kingston",2.16,2017,9918
"Kingston",3.36,2015,9919
"Kingston",1.85,2019,9920
"Kingston",3.29,2016,9921
"Kingston",3.47,2005,9922
"Kingston",1.12,1996,9923
"Kingston",1.97,1993,9924
"Kingston",2.12,2007,9925
"Kingston",2.51,2013,9926
"Kingston",1.2,1991,9927
"Kingston",1.44,2020,9928
"Kingston",1.14,2021,9929
"Kingston",2.59,1991,9930
"Kingston",3.54,2008,9931
"Kingston",1.48,1995,9932
"Kingston",3.22,2018,9933
"Kingston",2.62,2003,9934
"Kingston",3.25,1997,9935
"Kingston",1.86,2023,9936
"Kingston",2.71,2009,9937
"Kingston",1.74,1991,9938
"Kingston",1.77,2007,9939
"Kingston",1.9,1992,9940
"Kingston",3.54,2007,9941
"Kingston",2.44,2019,9942
"Kingston",3.9,2021,9943
"Kingston",3.2,2006,9944
"Kingston",1.34,2022,9945
"Kingston",2.55,2009,9946
"Kingston",1.24,2014,9947
"Kingston",3.82,2013,9948
"Kingston",2.65,2021,9949
"Kingston",2.28,2018,9950
"Kingston",3.38,2002,9951
"Kingston",1.64,1995,9952
"Kingston",1.95,2023,9953
"Kingston",2.57,2011,9954
"Kingston",1.24,1996,9955
"Kingston",3.04,2002,9956
"Kingston",2.89,2018,9957
"Kingston",2.89,1993,9958
"Kingston",1.5,1999,9959
"Kingston",2.79,1996,9960
"Kingston",3.28,2002,9961
"Kingston",1.25,2020,9962
"Kingston",1.76,2021,9963
"Kingston",1.77,2003,9964
"Kingston",2.8,2019,9965
"Kingston",2.07,2006,9966
"Kingston",1.3,2000,9967
"Kingston",3.18,2008,9968
"Kingston",3.19,2012,9969
"Kingston",1.99,1997,9970
"Kingston",2.48,1996,9971
"Kingston",1.67,2022,9972
"Kingston",1.92,2005,9973
"Kingston",3.07,2009,9974
"Kingston",2.39,1990,9975
"Kingston",1.61,2019,9976
"Kingston",1.19,2020,9977
"Kingston",3.62,1991,9978
"Kingston",3.62,1994,9979
"Kingston",3.14,1995,9980
"Kingston",2.31,2001,9981
"Kingston",3.66,1992,9982
"Kingston",2.74,2001,9983
"Kingston",1.55,2005,9984
"Kingston",2.31,2022,9985
"Kingston",2.1,2021,9986
"Kingston",3.21,2001,9987
"Kingston",1.44,2002,9988
"Kingston",1.8,2001,9989
"Kingston",1.21,1999,9990
"Lombard",3.23,2010,9991
"Lombard",3.54,2021,9992
"Lombard",2.02,1991,9993
"Lombard",1.3,1998,9994
"Lombard",2.57,2006,9995
"Lombard",2.92,2017,9996
"Lombard",3.79,2001,9997
"Lombard",1.17,2006,9998
"Lombard",2.88,2014,9999
"Lombard",2.13,2020,10000
"Lombard",3.67,2005,10001
"Lombard",2.39,2023,10002
"Lombard",2.95,2023,10003
"Lombard",2.11,1990,10004
"Lombard",3.31,1998,10005
"Lombard",2.86,1991,10006
"Lombard",2.13,1990,10007
"Lombard",2.76,2021,10008
"Lombard",1.73,2001,10009
"Lombard",1.65,1990,10010
"Lombard",1.89,2017,10011
"Lombard",1.69,2021,10012
"Lombard",3.61,2016,10013
"Lombard",2.26,2010,10014
"Lombard",1.83,1998,10015
"Lombard",3.47,2005,10016
"Lombard",3.49,2013,10017
"Lombard",3.13,1999,10018
"Lombard",2.44,2015,10019
"Lombard",3.59,1999,10020
"Lombard",1.68,2002,10021
"Lombard",1.36,2005,10022
"Lombard",1.7,2022,10023
"Lombard",2.12,2000,10024
"Lombard",2.04,2013,10025
"Lombard",2.1,1992,10026
"Lombard",1.88,2013,10027
"Lombard",3.73,1999,10028
"Lombard",2.08,2000,10029
"Lombard",2.03,1995,10030
"Lombard",3.69,2019,10031
"Lombard",1.36,2012,10032
"Lombard",3.47,2015,10033
"Lombard",3.71,2015,10034
"Lombard",2.86,2011,10035
"Lombard",2,2017,10036
"Lombard",1.6,2007,10037
"Lombard",2.4,1997,10038
"Lombard",1.48,2007,10039
"Lombard",2.15,2014,10040
"Lombard",1.65,2003,10041
"Lombard",1.49,1995,10042
"Lombard",1.58,2021,10043
"Lombard",1.3,2006,10044
"Lombard",3.43,2019,10045
"Lombard",1.7,1994,10046
"Lombard",2.76,1994,10047
"Lombard",2.6,1999,10048
"Lombard",2.34,1993,10049
"Lombard",2.29,1990,10050
"Lombard",1.37,1993,10051
"Lombard",3.73,2008,10052
"Lombard",2.88,1999,10053
"Lombard",2.45,2023,10054
"Lombard",3.85,1994,10055
"Lombard",2.97,2018,10056
"Lombard",2.33,2016,10057
"Lombard",2.23,2006,10058
"Lombard",1.06,2001,10059
"Lombard",2.62,1997,10060
"Lombard",2.53,1999,10061
"Lombard",2.27,2003,10062
"Lombard",2.48,2001,10063
"Lombard",3.09,2009,10064
"Lombard",2.78,1991,10065
"Lombard",3.53,1993,10066
"Lombard",2.11,2012,10067
"Lombard",2.73,1995,10068
"Lombard",1.42,2022,10069
"Lombard",1.18,1994,10070
"Lombard",3.82,1996,10071
"Lombard",1.12,2009,10072
"Lombard",2.69,2018,10073
"Lombard",3.11,1998,10074
"Lombard",3.57,2010,10075
"Lombard",3.8,2007,10076
"Lombard",1.92,1992,10077
"Lombard",3.44,2008,10078
"Lombard",1.5,2011,10079
"Lombard",1.19,2001,10080
"Lombard",2.53,2012,10081
"Lombard",1.49,2000,10082
"Lombard",1.61,2018,10083
"Lombard",3.12,2017,10084
"Lombard",2.68,1998,10085
"Lombard",1.79,2013,10086
"Lombard",1.9,1994,10087
"Lombard",1.44,2009,10088
"Lombard",2.15,2023,10089
"Lombard",1.19,2007,10090
"Lombard",1.51,1995,10091
"Lombard",3.83,1993,10092
"Lombard",3.44,2023,10093
"Lombard",1.7,2013,10094
"Lombard",1.19,2009,10095
"Lombard",2.81,2001,10096
"Lombard",3.61,2016,10097
"Lombard",2.08,2002,10098
"Lombard",2.28,2010,10099
"Lombard",2.85,1990,10100
"Lombard",1.86,1999,10101
"Lombard",2.69,2021,10102
"Lombard",2.33,2004,10103
"Lombard",3.16,2010,10104
"Lombard",1.99,1991,10105
"Lombard",3.74,2019,10106
"Lombard",3.67,2023,10107
"Lombard",3.64,2004,10108
"Lombard",1.23,2015,10109
"Lombard",1.73,2007,10110
"Lombard",3.5,2013,10111
"Lombard",3.92,2016,10112
"Lombard",1.16,1991,10113
"Lombard",2.47,2020,10114
"Lombard",1.35,2008,10115
"Lombard",2.26,2005,10116
"Lombard",2.28,2002,10117
"Lombard",1.26,2009,10118
"Lombard",2.68,1994,10119
"Lombard",3.64,2016,10120
"Lombard",1.71,1995,10121
"Lombard",3.49,2021,10122
"Lombard",3.09,1998,10123
"Lombard",1.37,1995,10124
"Lombard",3.87,2019,10125
"Lombard",3.75,2020,10126
"Lombard",3.27,2014,10127
"Lombard",3.47,2012,10128
"Lombard",2.02,2016,10129
"Lombard",1.4,2014,10130
"Lombard",3.93,1991,10131
"Lombard",2.31,2022,10132
"Lombard",3.28,2008,10133
"Lombard",2.26,2021,10134
"Lombard",3.88,1993,10135
"Lombard",3.6,2012,10136
"Lombard",2.07,1996,10137
"Lombard",1.38,2017,10138
"Lombard",1.25,2023,10139
"Lombard",2.64,2006,10140
"Lombard",1.97,2023,10141
"Lombard",3.18,1996,10142
"Lombard",2.46,2008,10143
"Lombard",1.02,2019,10144
"Lombard",3.94,2002,10145
"Lombard",3.88,2009,10146
"Lombard",1.55,2011,10147
"Lombard",3.45,1997,10148
"Lombard",1.67,2018,10149
"Lombard",2.09,2005,10150
"Lombard",1.24,1995,10151
"Lombard",1.02,1992,10152
"Lombard",2.75,2013,10153
"Lombard",1.03,2022,10154
"Lombard",3.77,1995,10155
"Lombard",2.5,2020,10156
"Lombard",1.98,2019,10157
"Lombard",1.58,2002,10158
"Lombard",3.64,1999,10159
"Lombard",2.12,2023,10160
"Lombard",1.15,1992,10161
"Lombard",3.48,2000,10162
"Lombard",3.73,2000,10163
"Lombard",1.5,2018,10164
"Lombard",2.61,2005,10165
"Lombard",1.99,2021,10166
"Lombard",1.86,1994,10167
"Lombard",3.42,2015,10168
"Lombard",1.24,2001,10169
"Lombard",2.59,1991,10170
"Lombard",2.55,2022,10171
"Lombard",3.55,2015,10172
"Lombard",3.11,2003,10173
"Lombard",2.18,2014,10174
"Lombard",3.51,1993,10175
"Lombard",1.65,1995,10176
"Lombard",2.05,2006,10177
"Lombard",3.73,2010,10178
"Lombard",1.42,2005,10179
"Lombard",3.55,1995,10180
"Lombard",3.86,2016,10181
"Lombard",1.94,2001,10182
"Lombard",3.23,2000,10183
"Lombard",1.2,2015,10184
"Lombard",2.28,2016,10185
"Lombard",1.51,2006,10186
"Lombard",3.29,1997,10187
"Lombard",1.03,1991,10188
"Lombard",1.08,2020,10189
"Lombard",2.21,1995,10190
"Lombard",3.18,2019,10191
"Lombard",2.48,1998,10192
"Lombard",1.86,1997,10193
"Lombard",2.24,2001,10194
"Lombard",3.23,2000,10195
"Lombard",1.37,2009,10196
"Lombard",3.62,2013,10197
"Lombard",1,2008,10198
"Lombard",1.63,2015,10199
"Lombard",1.4,2021,10200
"Lombard",2.48,2021,10201
"Lombard",1.64,2022,10202
"Lombard",1.11,2006,10203
"Lombard",3.71,1999,10204
"Lombard",2.05,2016,10205
"Lombard",2.38,1999,10206
"Lombard",3.48,2001,10207
"Lombard",1.4,2001,10208
"Lombard",3.59,2018,10209
"Lombard",2.51,2020,10210
"Lombard",2.31,2013,10211
"Lombard",1.5,1993,10212
"Lombard",1.53,1997,10213
"Lombard",3.84,2017,10214
"Lombard",3.4,1991,10215
"Lombard",1.2,2011,10216
"Lombard",1.54,1996,10217
"Lombard",3.32,1999,10218
"Lombard",3.67,2010,10219
"Lombard",2.07,2002,10220
"Lombard",1.33,1998,10221
"Lombard",2.98,2011,10222
"Lombard",1.91,1995,10223
"Lombard",4,2022,10224
"Lombard",2.03,1999,10225
"Lombard",2.21,2006,10226
"Lombard",3.32,2019,10227
"Lombard",2.69,2019,10228
"Lombard",2.47,2021,10229
"Lombard",2.57,1997,10230
"Lombard",1.97,1996,10231
"Lombard",3.11,2018,10232
"Lombard",2.02,1995,10233
"Lombard",1.27,1990,10234
"Lombard",2.42,2000,10235
"Lombard",2.23,1995,10236
"Lombard",3.19,1990,10237
"Lombard",3.64,2017,10238
"Lombard",2.42,2022,10239
"Lombard",1.27,2013,10240
"Lombard",1.56,2023,10241
"Lombard",3.89,1998,10242
"Lombard",2.96,1994,10243
"Lombard",1.37,1990,10244
"Lombard",3.62,2021,10245
"Lombard",1.25,2014,10246
"Lombard",1.74,2018,10247
"Lombard",1.22,2009,10248
"Lombard",2.32,1996,10249
"Lombard",1.8,1997,10250
"Lombard",1.65,2010,10251
"Lombard",1.15,2019,10252
"Lombard",2.92,1990,10253
"Lombard",3.99,2008,10254
"Lombard",2.14,1995,10255
"Lombard",3.86,2021,10256
"Lombard",2.38,2010,10257
"Lombard",3.39,2002,10258
"Lombard",1.19,2013,10259
"Lombard",3.52,1993,10260
"Lombard",1.42,2000,10261
"Lombard",2.65,1992,10262
"Lombard",2.38,2016,10263
"Lombard",2.74,2017,10264
"Lombard",1.23,2007,10265
"Lombard",1.3,2013,10266
"Lombard",1.63,2005,10267
"Lombard",3.72,2005,10268
"Lombard",3.65,2013,10269
"Lombard",3.87,2002,10270
"Lombard",2.45,2023,10271
"Lombard",2,2013,10272
"Lombard",1.11,2015,10273
"Lombard",2.89,2023,10274
"Lombard",1.4,1994,10275
"Lombard",1.87,2006,10276
"Lombard",2.7,2020,10277
"Lombard",3.87,1990,10278
"Lombard",2.67,1992,10279
"Lombard",1.52,2006,10280
"Lombard",3.35,1993,10281
"Lombard",2.95,1994,10282
"Lombard",3.85,2015,10283
"Lombard",3.01,2010,10284
"Lombard",1.03,2017,10285
"Lombard",1.25,1998,10286
"Lombard",2.63,2005,10287
"Lombard",2.47,1994,10288
"Lombard",1.86,2000,10289
"Lombard",3.41,1998,10290
"Lombard",1.13,1996,10291
"Lombard",2.72,2013,10292
"Lombard",3.13,2020,10293
"Lombard",3.43,1999,10294
"Lombard",1.17,1996,10295
"Lombard",1.18,2011,10296
"Lombard",2.89,1993,10297
"Lombard",3.77,1996,10298
"Lombard",1.81,2023,10299
"Lombard",3.58,1998,10300
"Lombard",3.5,2016,10301
"Lombard",1.74,1996,10302
"Lombard",3.94,2005,10303
"Lombard",3.58,2020,10304
"Lombard",1.98,2011,10305
"Lombard",3.18,2009,10306
"Lombard",3.39,2009,10307
"Lombard",3.77,2019,10308
"Lombard",2.44,2001,10309
"Lombard",3.58,1994,10310
"Lombard",2.91,2018,10311
"Lombard",2.26,1998,10312
"Lombard",1.79,2022,10313
"Lombard",1.18,2019,10314
"Lombard",3.22,1997,10315
"Lombard",3.98,2017,10316
"Lombard",3.58,2018,10317
"Lombard",3.37,2015,10318
"Lombard",1.54,2003,10319
"Lombard",3.32,2014,10320
"Lombard",3.2,2023,10321
"Lombard",1,2012,10322
"Lombard",2.02,2005,10323
"Lombard",1.97,2002,10324
"Lombard",2.61,2020,10325
"Lombard",2.7,2012,10326
"Lombard",3.31,2020,10327
"Lombard",3.92,1996,10328
"Lombard",2.38,2018,10329
"Lombard",2.86,2015,10330
"Lombard",2.72,2014,10331
"Lombard",2.36,2019,10332
"Lombard",2.7,2004,10333
"Lombard",2.51,2019,10334
"Lombard",2.25,2022,10335
"Lombard",1.01,1993,10336
"Lombard",1.88,2002,10337
"Lombard",3.66,2009,10338
"Lombard",3.97,1995,10339
"Lombard",2,2009,10340
"Lombard",1.17,2019,10341
"Lombard",2.99,2009,10342
"Lombard",2.52,2012,10343
"Lombard",2.11,1992,10344
"Lombard",3.45,1993,10345
"Lombard",3.74,2000,10346
"Lombard",2.28,1990,10347
"Lombard",2.58,1999,10348
"Lombard",1.65,1994,10349
"Lombard",2.59,2007,10350
"Lombard",3.22,2011,10351
"Lombard",1.91,1999,10352
"Lombard",2.73,1994,10353
"Lombard",3.86,1990,10354
"Lombard",3.16,2007,10355
"Lombard",3.08,2013,10356
"Lombard",1.69,2008,10357
"Lombard",3.7,2011,10358
"Lombard",1.32,2008,10359
"Lombard",3.87,2001,10360
"Lombard",2.64,2005,10361
"Lombard",2.23,2013,10362
"Lombard",1.35,1998,10363
"Lombard",1.54,1998,10364
"Lombard",1.03,2002,10365
"Lombard",3.17,1995,10366
"Lombard",2.5,2019,10367
"Lombard",1.38,1996,10368
"Lombard",3.06,1999,10369
"Lombard",2.83,1995,10370
"Lombard",3.91,1999,10371
"Lombard",2.2,2013,10372
"Lombard",1.68,1991,10373
"Lombard",1.71,2008,10374
"Lombard",1.89,2000,10375
"Lombard",1.46,2011,10376
"Lombard",2.01,2017,10377
"Lombard",3.44,2005,10378
"Lombard",1.05,1996,10379
"Lombard",3.99,2011,10380
"Lombard",1.6,2007,10381
"Lombard",3.97,2019,10382
"Lombard",2.27,1990,10383
"Lombard",3.46,2013,10384
"Lombard",2.11,2022,10385
"Lombard",2.44,2009,10386
"Lombard",2.46,2019,10387
"Lombard",3.69,1990,10388
"Lombard",3.32,2020,10389
"Lombard",1.23,1994,10390
"Lombard",1,1997,10391
"Lombard",1.99,1993,10392
"Lombard",3.76,2010,10393
"Lombard",2.08,2007,10394
"Lombard",2.83,1998,10395
"Lombard",1.73,2012,10396
"Lombard",2.24,2013,10397
"Lombard",2.7,2014,10398
"Lombard",1.71,1991,10399
"Lombard",1.15,2013,10400
"Lombard",2.2,2018,10401
"Lombard",3.11,2023,10402
"Lombard",2.71,2012,10403
"Lombard",1.2,2015,10404
"Lombard",1.79,2008,10405
"Lombard",3.59,1993,10406
"Lombard",1.25,2015,10407
"Lombard",1.88,1997,10408
"Lombard",3.51,2021,10409
"Lombard",1.65,2013,10410
"Lombard",3.59,2005,10411
"Lombard",3.23,1997,10412
"Lombard",3.62,2009,10413
"Lombard",2.57,1995,10414
"Lombard",3.78,1999,10415
"Lombard",3.48,1994,10416
"Lombard",2.4,1990,10417
"Lombard",2.15,1995,10418
"Lombard",3.37,2002,10419
"Lombard",2.58,2003,10420
"Lombard",2.62,2018,10421
"Lombard",1.25,1991,10422
"Lombard",1.64,1991,10423
"Lombard",3.08,2021,10424
"Lombard",3.86,1999,10425
"Lombard",1.38,2002,10426
"Lombard",3.15,1997,10427
"Lombard",2.32,2006,10428
"Lombard",2.21,1996,10429
"Lombard",3.73,2017,10430
"Lombard",2.68,1992,10431
"Lombard",1.52,1999,10432
"Lombard",1.03,1998,10433
"Lombard",1.81,1999,10434
"Lombard",3.72,2014,10435
"Lombard",1.42,2017,10436
"Lombard",2.91,2002,10437
"Lombard",1.28,2004,10438
"Lombard",2.11,2008,10439
"Lombard",1.82,2005,10440
"Lombard",1.73,2011,10441
"Lombard",2.73,2011,10442
"Lombard",1.04,1995,10443
"Lombard",2.24,2015,10444
"Lombard",2.44,2007,10445
"Lombard",3.44,1994,10446
"Lombard",2.94,2023,10447
"Lombard",1.5,2012,10448
"Lombard",3.87,2004,10449
"Lombard",2.18,1998,10450
"Lombard",1.16,1993,10451
"Lombard",3.85,2012,10452
"Lombard",3.94,2009,10453
"Lombard",2.52,2005,10454
"Lombard",3.16,1997,10455
"Lombard",3.93,2014,10456
"Lombard",3.34,2018,10457
"Lombard",3.88,1991,10458
"Lombard",1.27,2003,10459
"Lombard",3.33,2000,10460
"Lombard",2.16,2022,10461
"Lombard",1.17,2017,10462
"Lombard",3.33,2011,10463
"Lombard",1.86,2014,10464
"Lombard",3.04,2015,10465
"Lombard",2.38,1996,10466
"Lombard",1.3,2014,10467
"Lombard",3.71,1995,10468
"Lombard",1.67,1999,10469
"Lombard",3.83,2015,10470
"Lombard",2.08,1995,10471
"Lombard",1.5,2017,10472
"Lombard",3.84,2011,10473
"Lombard",3.4,2016,10474
"Lombard",2.11,1998,10475
"Lombard",2.44,1999,10476
"Lombard",1.47,1994,10477
"Lombard",3.95,2006,10478
"Lombard",2.42,2009,10479
"Lombard",3.89,2003,10480
"Lombard",2.25,1999,10481
"Lombard",2.2,1995,10482
"Lombard",3.74,1990,10483
"Lombard",3.65,2004,10484
"Lombard",2.91,2000,10485
"Lombard",1.64,2005,10486
"Lombard",2.26,2011,10487
"Lombard",3.32,2005,10488
"Lombard",3.66,1995,10489
"Lombard",2.86,2008,10490
"Lombard",3.17,2001,10491
"Lombard",2.57,2019,10492
"Lombard",1.76,1999,10493
"Lombard",3.59,2023,10494
"Lombard",1.31,2020,10495
"Lombard",1.71,2015,10496
"Lombard",1.44,2009,10497
"Lombard",1.62,2009,10498
"Lombard",1.7,1995,10499
"Lombard",2.12,1995,10500
"Lombard",2.26,1993,10501
"Lombard",2.73,2023,10502
"Lombard",2.84,2016,10503
"Lombard",1.07,1994,10504
"Lombard",1.63,1995,10505
"Lombard",1.54,2016,10506
"Lombard",3.5,1992,10507
"Lombard",3.48,2018,10508
"Lombard",1.03,2020,10509
"Lombard",2.71,2011,10510
"Lombard",2.7,2002,10511
"Lombard",1.03,2008,10512
"Lombard",2.84,2001,10513
"Lombard",3.65,1994,10514
"Lombard",1.39,2011,10515
"Lombard",2.8,2010,10516
"Lombard",2.65,1991,10517
"Lombard",1.76,2020,10518
"Lombard",3.27,1994,10519
"Lombard",2.53,2002,10520
"Lombard",3.18,1992,10521
"Lombard",3.21,2016,10522
"Lombard",3.43,2019,10523
"Lombard",2.09,2023,10524
"Lombard",2.93,1992,10525
"Lombard",3.21,2010,10526
"Lombard",1.82,1993,10527
"Lombard",2.7,2022,10528
"Lombard",3.95,2007,10529
"Lombard",3.61,2009,10530
"Lombard",2.96,2002,10531
"Lombard",1.33,1991,10532
"Lombard",3.63,2005,10533
"Lombard",2.83,2004,10534
"Lombard",2.58,2015,10535
"Lombard",2.42,2009,10536
"Lombard",1.61,1992,10537
"Lombard",1.98,2006,10538
"Lombard",1.39,2021,10539
"Lombard",2.88,1990,10540
"Lombard",1.12,2001,10541
"Lombard",1.9,2019,10542
"Lombard",1.01,2001,10543
"Lombard",2.61,2013,10544
"Lombard",1.9,2016,10545
"Lombard",2.08,1991,10546
"Lombard",1.71,2018,10547
"Lombard",1.35,2003,10548
"Lombard",1.83,2014,10549
"Lombard",2.37,2001,10550
"Lombard",2.34,1995,10551
"Lombard",3.94,2015,10552
"Lombard",1.95,1994,10553
"Lombard",1.98,1998,10554
"Lombard",1.01,2005,10555
"Lombard",3.04,2000,10556
"Lombard",1.16,2010,10557
"Lombard",1.29,2001,10558
"Lombard",1.52,2007,10559
"Lombard",2.72,1992,10560
"Lombard",2.7,2003,10561
"Lombard",1.43,1999,10562
"Lombard",3.95,2016,10563
"Lombard",1.89,2022,10564
"Lombard",1.71,1993,10565
"Lombard",2.07,2008,10566
"Lombard",2.65,2021,10567
"Lombard",3.3,2020,10568
"Lombard",1.23,2015,10569
"Lombard",1.54,2006,10570
"Lombard",3.1,1991,10571
"Lombard",1.06,1995,10572
"Lombard",3.7,2009,10573
"Lombard",3.72,1998,10574
"Lombard",3.95,2011,10575
"Lombard",2.17,1999,10576
"Lombard",1.57,2002,10577
"Lombard",1.47,2001,10578
"Lombard",3.36,2016,10579
"Lombard",3.99,2007,10580
"Lombard",3.96,2007,10581
"Lombard",1.62,2005,10582
"Lombard",1.4,1996,10583
"Lombard",3.24,2023,10584
"Lombard",3.72,2011,10585
"Lombard",2.34,2006,10586
"Lombard",2.23,2019,10587
"Lombard",2.62,2010,10588
"Lombard",1.25,2020,10589
"Lombard",1.26,2019,10590
"Lombard",3.53,2016,10591
"Lombard",1.58,1994,10592
"Lombard",1.91,1991,10593
"Lombard",2.48,1994,10594
"Lombard",1.38,2005,10595
"Lombard",1.24,1991,10596
"Lombard",1.94,1999,10597
"Lombard",3.57,1990,10598
"Lombard",2.31,1996,10599
"Lombard",1.96,1990,10600
"Lombard",1.15,2007,10601
"Lombard",1.23,2001,10602
"Lombard",2.83,2019,10603
"Lombard",1.19,2013,10604
"Lombard",3.12,1995,10605
"Lombard",3.36,1990,10606
"Lombard",1.33,2018,10607
"Lombard",1.27,2008,10608
"Lombard",3.18,1993,10609
"Lombard",2.37,2010,10610
"Lombard",2.67,2005,10611
"Lombard",2.56,2011,10612
"Lombard",1.71,2001,10613
"Lombard",2.82,2011,10614
"Lombard",1.13,2021,10615
"Lombard",1.47,2018,10616
"Lombard",3.52,2021,10617
"Lombard",3.93,1993,10618
"Lombard",1.43,2016,10619
"Lombard",2.07,2023,10620
"Lombard",1.36,2012,10621
"Lombard",2.26,2005,10622
"Lombard",2.56,2012,10623
"Lombard",2.59,2014,10624
